业务日期,年,月,省份,城市,客户类型,供应商,门店,商品名称,规格,数量(盒),单价(元),金额(元),有效期
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店3715005940,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,-1,47.5,-47.5,2026-11-30
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店665697019,补肾润肺口服液,每瓶装30ml\3瓶/盒x60盒,1,128.0,128.0,2025-10-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店3257379924,散风通窍滴丸,每20丸重0.76g\20丸/袋×3袋/盒x100盒,-1,58.8,-58.8,2026-03-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店4036932789,散风通窍滴丸,每20丸重0.76g\20丸/袋×5袋/盒x100盒,1,98.0,98.0,2025-11-30
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商138934222,门店4205026552,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,2,25.1,50.2,2027-11-30
2025-06-18,2025,6,广东省,佛山市,连锁总部,供应商925931529,门店2943667592,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,2,39.8,79.6,2027-01-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店660049190,黄芪精,每支装10ml\60支/盒x8盒,-1,291.0,-291.0,2026-07-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店2081028584,苯磺酸氨氯地平片,5mg\14片/板×2板/盒x200盒,2,29.8,59.6,2028-01-31
2025-06-18,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店1468143232,胃苏颗粒,每袋装5克\12袋/盒x60盒,5,32.8,164.0,2027-11-30
2025-06-18,2025,6,广东省,中山市,连锁总部,供应商2146400823,门店3254999516,蓝芩口服液,每支装10ml\7支/盒x80盒,10,45.5,455.0,2026-11-30
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店1867572432,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,-1,39.8,-39.8,2027-12-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店1959208843,蓝芩口服液,每支装10ml\7支/盒x80盒,10,45.5,455.0,2026-11-30
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店1016474662,蓝芩口服液,每支装10ml\7支/盒x80盒,3,45.5,136.5,2026-11-30
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店3781678710,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,3,8.9,26.7,2027-12-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店2282817770,黄芪精,每支装10ml\60支/盒x8盒,4,291.0,1164.0,2026-08-31
2025-06-18,2025,6,广东省,广州市,连锁总部,供应商925931529,门店3696120058,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,5,55.0,275.0,2027-03-31
2025-06-18,2025,6,浙江省,宁波市,连锁总部,供应商429658452,门店1699973097,蓝芩口服液,每支装10ml\7支/盒x80盒,2,39.62,79.24,2026-05-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店2934507208,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,-1,39.8,-39.8,2026-12-31
2025-06-18,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店4018205257,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,10,50.94,509.4,2026-10-31
2025-06-18,2025,6,广东省,广州市,连锁总部,供应商925931529,门店157875693,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,7,76.0,532.0,2026-03-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店357098313,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,3,39.8,119.4,2027-01-31
2025-06-18,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店2459101218,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,3,58.2,174.6,2026-10-31
2025-06-18,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店855046057,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2025-09-30
2025-06-18,2025,6,江苏省,连云港市,连锁总部,供应商138934222,门店3865779175,黄芪精,每支装10ml\60支/盒x8盒,8,388.0,3104.0,2026-09-30
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店3257379924,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,-1,75.0,-75.0,2026-03-31
2025-06-18,2025,6,广东省,广州市,连锁总部,供应商925931529,门店1528298762,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,5,39.8,199.0,2027-01-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店2656158425,苯磺酸氨氯地平片,5mg\14片/板×2板/盒x200盒,2,29.8,59.6,2028-01-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店1867449025,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,2,29.9,59.8,2028-01-31
2025-06-18,2025,6,广东省,佛山市,连锁总部,供应商925931529,门店1677920797,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,1,55.0,55.0,2027-03-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店2282817770,黄芪精,每支装10ml\60支/盒x8盒,4,291.0,1164.0,2026-07-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店3070183000,黄芪精,每支装10ml\60支/盒x8盒,2,291.0,582.0,2026-09-30
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店324367993,黄芪精,每支装10ml\30支/盒x12盒,-1,225.0,-225.0,2026-08-31
2025-06-18,2025,6,浙江省,宁波市,连锁总部,供应商429658452,门店1740434472,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,3,55.0,165.0,2026-07-31
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店265689538,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-07-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店3201939126,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,1,39.8,39.8,2027-12-31
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店3422265274,黄芪精,每支装10ml\60支/盒x8盒,16,388.0,6208.0,2026-09-30
2025-06-18,2025,6,浙江省,宁波市,连锁总部,供应商429658452,门店3635275329,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-08-31
2025-06-18,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店3049177634,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-07-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店2886961505,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,3,39.8,119.4,2027-01-31
2025-06-18,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店1602174099,氯雷他定片,10mg\12片/板×1板/盒x200盒,2,24.0,48.0,2026-07-31
2025-06-18,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店3984829015,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-07-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店2847517346,黄芪精,每支装10ml\60支/盒x8盒,1,291.0,291.0,2026-08-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店1079936678,黄芪精,每支装10ml\60支/盒x8盒,16,291.0,4656.0,2026-09-30
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店586296689,黄芪精,每支装10ml\60支/盒x8盒,2,291.0,582.0,2026-07-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店160264579,黄芪精,每支装10ml\60支/盒x8盒,-2,291.0,-582.0,2026-09-30
2025-06-18,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店1287391408,黄芪精,每支装10ml\30支/盒x12盒,10,229.0,2290.0,2026-10-31
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店2148830948,苯磺酸氨氯地平片,5mg\14片/板×2板/盒x200盒,4,29.3,117.2,2028-01-31
2025-06-18,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店2400849344,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-07-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店4107228278,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,2,23.5,47.0,2027-10-31
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店563638453,兰索拉唑肠溶片,15mg\14片x200盒,2,21.9,43.8,2026-10-31
2025-06-18,2025,6,广东省,佛山市,连锁总部,供应商925931529,门店1139124879,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,3,76.0,228.0,2026-03-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店2510034557,黄芪精,每支装10ml\60支/盒x8盒,2,291.0,582.0,2026-07-31
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店1638111914,百乐眠胶囊,0.27g\56粒/瓶×1瓶/盒x200盒,1,118.0,118.0,2026-05-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店2610928163,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,3,47.5,142.5,2026-08-31
2025-06-18,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店2371169916,胃苏颗粒,每袋装15克\9袋/盒x60盒,1,36.0,36.0,2027-12-31
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店2462119662,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,3,38.0,114.0,2026-06-30
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店3149732345,蓝芩口服液,每支装10ml\7支/盒x80盒,20,45.5,910.0,2026-11-30
2025-06-18,2025,6,广东省,佛山市,连锁总部,供应商925931529,门店3327326327,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,2,10.8,21.6,2027-12-31
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店2928631782,神曲消食口服液,10ml/支\6支/盒x80盒,-2,76.0,-152.0,2026-11-30
2025-06-18,2025,6,浙江省,宁波市,连锁总部,供应商429658452,门店1430846673,百乐眠胶囊,0.27g\56粒/瓶×1瓶/盒x200盒,1,97.8,97.8,2025-12-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店3693372135,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,3,78.0,234.0,2027-01-31
2025-06-18,2025,6,广东省,东莞市,连锁总部,供应商2146400823,门店1795385309,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,5,8.9,44.5,2027-12-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店4203722771,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,5,39.8,199.0,2027-01-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店1660697637,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,1,39.8,39.8,2027-12-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店1401084591,黄芪精,每支装10ml\60支/盒x8盒,-4,291.0,-1164.0,2026-07-31
2025-06-18,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店3293080949,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,2,32.2,64.4,2026-08-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店4036932789,散风通窍滴丸,每20丸重0.76g\20丸/袋×5袋/盒x100盒,1,98.0,98.0,2025-12-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店1030063320,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,2,75.0,150.0,2026-03-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店2716658128,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,2,47.5,95.0,2026-08-31
2025-06-18,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店959986451,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,3,58.2,174.6,2026-10-31
2025-06-18,2025,6,广东省,广州市,连锁总部,供应商925931529,门店2865190361,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,2,58.4,116.8,2026-11-30
2025-06-18,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店1051496627,黄芪精,每支装10ml\30支/盒x12盒,2,229.0,458.0,2026-10-31
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店2245102432,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,1,41.5,41.5,2026-08-31
2025-06-18,2025,6,广东省,中山市,连锁总部,供应商2146400823,门店2279026503,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,3,39.8,119.4,2027-01-31
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店4089256664,散风通窍滴丸,每20丸重0.76g\20丸/袋×3袋/盒x100盒,-9,32.09,-288.81,2026-03-31
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店742156025,黄芪精,每支装10ml\60支/盒x8盒,8,388.0,3104.0,2026-09-30
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店2140304890,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,-1,55.0,-55.0,2027-03-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店2030231521,黄芪精,每支装10ml\60支/盒x8盒,2,291.0,582.0,2026-07-31
2025-06-18,2025,6,广东省,东莞市,连锁总部,供应商2146400823,门店254927528,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,1,8.9,8.9,2027-12-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店3715005940,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,-1,47.5,-47.5,2026-06-30
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店3923135425,黄芪精,每支装10ml\60支/盒x8盒,-2,291.0,-582.0,2026-07-31
2025-06-18,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店1885569845,氯雷他定片,10mg\12片/板×1板/盒x200盒,8,9.6,76.8,2028-01-31
2025-06-18,2025,6,广东省,广州市,连锁总部,供应商925931529,门店584370818,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,3,55.0,165.0,2027-03-31
2025-06-18,2025,6,江苏省,连云港市,连锁总部,供应商138934222,门店2484292707,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,10,23.5,235.0,2027-10-31
2025-06-18,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店1332890796,厄贝沙坦片,0.075g\12片/板×2板/盒x200盒,1,25.0,25.0,2026-10-31
2025-06-18,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店63331887,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,3,26.8,80.4,2027-12-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店1407393265,黄芪精,每支装10ml\60支/盒x8盒,2,291.0,582.0,2026-09-30
2025-06-18,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店3076941621,盐酸左氧氟沙星胶囊,0.1g\12粒/板×1板/盒x200盒,2,11.2,22.4,2027-10-31
2025-06-18,2025,6,浙江省,嘉兴市,连锁总部,供应商1443912489,门店1807239891,格列美脲片,2mg\10片x200盒,4,12.8,51.2,2026-11-30
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店4117970941,兰索拉唑肠溶片,15mg\14片x200盒,2,21.9,43.8,2026-10-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店2129917332,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,3,47.5,142.5,2026-08-31
2025-06-18,2025,6,江苏省,连云港市,连锁总部,供应商138934222,门店159007918,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×6支/盒x80盒,3,35.8,107.4,2026-02-28
2025-06-18,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店1128939736,荜铃胃痛颗粒,每袋相当于饮片20克\5g×9袋/盒x60盒,-5,52.6,-263.0,2027-07-31
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店265689538,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-07-31
2025-06-18,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店3554236244,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,3,39.8,119.4,2027-07-31
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店2462119662,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,3,38.0,114.0,2026-12-31
2025-06-18,2025,6,浙江省,湖州市,连锁总部,供应商1443912489,门店3373763847,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,10,32.2,322.0,2026-08-31
2025-06-18,2025,6,广东省,广州市,连锁总部,供应商925931529,门店2524933472,香芍颗粒,每袋装4g\3袋/盒x150盒,14,60.0,840.0,2026-09-30
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店2610928163,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,2,47.5,95.0,2026-08-31
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店336880230,香芍颗粒,每袋装4g\3袋/盒x150盒,1,55.5,55.5,2026-10-31
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店382619611,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,3,23.5,70.5,2027-10-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店885503751,依帕司他片,50mg\10片/板×1板/盒x450盒,2,43.6,87.2,2026-03-31
2025-06-18,2025,6,广东省,广州市,连锁总部,供应商925931529,门店810362524,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,2,33.6,67.2,2028-01-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店2282817770,黄芪精,每支装10ml\60支/盒x8盒,4,291.0,1164.0,2026-07-31
2025-06-18,2025,6,江苏省,连云港市,连锁总部,供应商138934222,门店1929308232,香芍颗粒,每袋装4g\3袋/盒x150盒,2,55.5,111.0,2026-10-31
2025-06-18,2025,6,江苏省,连云港市,连锁总部,供应商138934222,门店2777394145,香芍颗粒,每袋装4g\3袋/盒x150盒,2,55.5,111.0,2026-10-31
2025-06-18,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店2958397898,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,14,62.9,880.6,2026-04-30
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店4293011341,蓝芩口服液,每支装10ml\7支/盒x80盒,10,45.5,455.0,2026-11-30
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店2020213114,补肾润肺口服液,每瓶装30ml\3瓶/盒x60盒,-1,128.0,-128.0,2025-10-31
2025-06-18,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店3416932986,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,1,50.94,50.94,2026-10-31
2025-06-18,2025,6,江苏省,泰州市,连锁总部,供应商138934222,门店322957085,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,2,21.5,43.0,2027-12-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店2569809359,黄芪精,每支装10ml\60支/盒x8盒,-2,291.0,-582.0,2026-09-30
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店3492078816,黄芪精,每支装10ml\60支/盒x8盒,2,291.0,582.0,2026-09-30
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店2140304890,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,-1,55.0,-55.0,2027-03-31
2025-06-18,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店3970179820,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,3,9.8,29.4,2028-02-28
2025-06-18,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店440290232,散风通窍滴丸,每20丸重0.76g\20丸/袋×3袋/盒x100盒,-1,36.9,-36.9,2025-09-30
2025-06-18,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店3033991981,格列美脲片,2mg\10片x200盒,2,12.8,25.6,2026-11-30
2025-06-18,2025,6,广东省,广州市,连锁总部,供应商925931529,门店213376509,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,3,55.0,165.0,2027-03-31
2025-06-18,2025,6,广东省,中山市,连锁总部,供应商2146400823,门店960595992,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,5,39.8,199.0,2027-01-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店775021186,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,1,39.8,39.8,2026-12-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店2471351558,黄芪精,每支装10ml\60支/盒x8盒,-4,291.0,-1164.0,2026-08-31
2025-06-18,2025,6,安徽省,蚌埠市,连锁总部,供应商1045381135,门店3477328466,黄芪精,每支装10ml\60支/盒x8盒,1,291.0,291.0,2026-07-31
2025-06-18,2025,6,四川省,德阳市,连锁总部,供应商1482740674,门店1774213664,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,2,39.8,79.6,2027-07-31
2025-06-18,2025,6,广东省,广州市,连锁总部,供应商925931529,门店4231754128,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,2,23.5,47.0,2027-11-30
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店1974157552,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,2,39.8,79.6,2027-12-31
2025-06-18,2025,6,浙江省,宁波市,连锁总部,供应商429658452,门店3799166761,蓝芩口服液,每支装10ml\7支/盒x80盒,2,39.62,79.24,2026-05-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店2785345721,蓝芩口服液,每支装10ml\7支/盒x80盒,-2,45.5,-91.0,2026-11-30
2025-06-18,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店2477360317,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-07-31
2025-06-18,2025,6,江苏省,连云港市,连锁总部,供应商138934222,门店1634474620,散风通窍滴丸,每20丸重0.76g\20丸/袋×3袋/盒x100盒,-2,58.8,-117.6,2026-03-31
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店2617346431,苯磺酸左氨氯地平片,按左氨氯地平计2.5mg\14片/板×2板/盒x200盒,5,14.82,74.1,2027-01-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店2710007408,蓝芩口服液,每支装10ml\7支/盒x80盒,10,45.5,455.0,2026-11-30
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店1984344276,依帕司他片,50mg\10片/板×1板/盒x450盒,1,43.6,43.6,2027-09-30
2025-06-18,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店2826294372,厄贝沙坦片,0.075g\12片/板×2板/盒x200盒,2,25.0,50.0,2026-10-31
2025-06-18,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店4213531419,氯雷他定片,10mg\12片/板×1板/盒x200盒,2,24.0,48.0,2028-01-31
2025-06-18,2025,6,广东省,珠海市,连锁总部,供应商2146400823,门店2479566779,蓝芩口服液,每支装10ml\7支/盒x80盒,3,45.5,136.5,2026-11-30
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店2934507208,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,-1,39.8,-39.8,2026-12-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店4180122219,蓝芩口服液,每支装10ml\7支/盒x80盒,40,45.5,1820.0,2026-11-30
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店184273209,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,1,39.8,39.8,2027-12-31
2025-06-18,2025,6,浙江省,宁波市,连锁总部,供应商429658452,门店2522375719,蓝芩口服液,每支装10ml\7支/盒x80盒,2,39.62,79.24,2026-05-31
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店3901421074,头孢丙烯片,0.25g\10片/瓶×1瓶/盒x160盒,2,26.3,52.6,2026-11-30
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店2122296062,头孢丙烯片,0.25g\10片/瓶×1瓶/盒x160盒,2,39.8,79.6,2026-11-30
2025-06-18,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店3264521612,补肾润肺口服液,每瓶装30ml\3瓶/盒x60盒,-1,128.0,-128.0,2025-10-31
2025-06-18,2025,6,广东省,东莞市,连锁总部,供应商2146400823,门店415125885,依帕司他片,50mg\9片/板×2板/盒x300盒,-1,68.0,-68.0,2027-11-30
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店4242531378,散风通窍滴丸,每20丸重0.76g\20丸/袋×5袋/盒x100盒,-1,98.0,-98.0,2025-11-30
2025-06-18,2025,6,广东省,江门市,连锁总部,供应商2146400823,门店805808705,蓝芩口服液,每支装10ml\7支/盒x80盒,4,45.5,182.0,2026-11-30
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店1469571534,苯磺酸氨氯地平片,5mg\14片/板×2板/盒x200盒,4,29.3,117.2,2028-01-31
2025-06-18,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店3549052553,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,5,9.8,49.0,2028-02-28
2025-06-18,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店3494814910,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,4,36.0,144.0,2027-12-31
2025-06-18,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店1256678699,氯雷他定片,10mg\12片/板×1板/盒x200盒,3,9.6,28.8,2028-01-31
2025-06-18,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店3114490458,黄芪精,每支装10ml\60支/盒x8盒,4,291.0,1164.0,2026-07-31
2025-06-18,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店1125424781,盐酸左氧氟沙星胶囊,0.1g\12粒/板×1板/盒x200盒,10,11.2,112.0,2027-10-31
2025-06-18,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店2800587598,蓝芩口服液,每支装10ml\7支/盒x80盒,1,45.5,45.5,2026-11-30
